From;To;Damerau;JaroWinkler;LCS;QGram;RatcliffObershelp
PAKCHN;UKREUR;4.0;0.9236467281977335;12;0.0;0.8
PAKCHN;GRCCYP;5.0;0.8696296374003092;10;0.0;0.8
PAKCHN;FRACHN;3.0;0.9644444942474365;12;0.0;0.8
PAKIND;SAUIRN;5.0;0.920211644967397;12;0.0;0.8
RUSAFG;CHNFRA;4.0;0.9103277495929173;10;0.0;0.8
RUSAFG;KHMCHN;4.0;0.905689571584974;10;0.0;0.8
RUSSAU;CHNMYS;3.0;0.9185797301205721;8;0.0;0.8
RUSFRA;BLRUKR;5.0;0.8111264109611511;12;1.0;0.8
RUSISR;VENCOL;5.0;0.7579365372657776;12;1.0;0.8
SAUIRN;PAKIND;5.0;0.920211644967397;12;0.0;0.8
SAUISR;DNKUSA;5.0;0.7411255836486816;10;0.0;0.8
KORUSA;EURBEL;5.0;0.8673735409975052;12;1.0;0.8
KORUSA;BLRUKR;5.0;0.8880494236946106;12;1.0;0.8
SYRUSA;PSEUSA;5.0;0.8484622985124588;12;1.0;0.8
SAUYEM;PSEUSA;5.0;0.9305555857717991;12;1.0;0.8
RUSBLR;CHNIRN;3.0;0.9549851268529892;13;1.0;0.8
RUSBLR;BLRUKR;3.0;0.857171505689621;13;1.0;0.8
TUREUR;CHNIRN;6.0;0.857171505689621;12;1.0;0.8
UKREUR;BELGBR;4.0;0.8388888835906982;12;0.0;0.8
UKREUR;PAKCHN;4.0;0.9236467281977335;12;0.0;0.8
UKREUR;USATWN;5.0;0.8603703657786052;12;0.0;0.8
USAQAT;CHNFRA;3.0;0.9302111972462047;8;0.0;0.8
USAQAT;ARMRUS;3.0;0.9185797301205721;8;0.0;0.8
USAQAT;KHMCHN;3.0;0.9302111972462047;8;0.0;0.8
USAQAT;CUBVEN;4.0;0.872053861618042;8;0.0;0.8
USAQAT;FRAUKR;3.0;0.9302111972462047;8;0.0;0.8
USAQAT;ARGBRA;3.0;0.9201101606542413;8;0.0;0.8
NMRUSA;USAWST;5.0;0.8710318021476269;12;1.0;0.8
USAWST;CHNKOR;6.0;0.8882068730890751;12;1.0;0.8
USAWST;NMRUSA;5.0;0.8710318021476269;12;1.0;0.8
ALBMKD;IRNPSE;2.0;0.824999988079071;8;0.0;0.8
ALBMKD;GRCCYP;3.0;0.9199999690055847;8;0.0;0.8
GRCEUR;ITALBY;3.0;0.867521345615387;10;0.0;0.8
USAARG;ARGBRA;4.0;0.84112548828125;10;0.0;0.8
USABRA;CHNIRN;6.0;0.8630952835083008;12;1.0;0.8
AFRCHN;GBRBEL;5.0;0.893105419476827;12;0.0;0.8
AFRCHN;CHEUSA;5.0;0.8598291277885437;12;0.0;0.8
AFRGBR;ARMRUS;5.0;0.8638218470982143;10;0.0;0.8
AFRGBR;ARGBRA;4.0;0.9282621996743339;10;0.0;0.8
USAARM;MEXCAN;3.0;0.9286653399467468;10;0.0;0.8
USAARM;EURAFR;3.0;0.9286653399467468;10;0.0;0.8
USAARM;EURGRC;3.0;0.867521345615387;10;0.0;0.8
USADNK;TWNUSA;3.0;0.8774999916553498;8;0.0;0.8
USATWN;UKREUR;5.0;0.8603703657786052;12;0.0;0.8
USATWN;EGYSDN;5.0;0.874814796447754;10;0.0;0.8
KAZRUS;GBRJPN;3.0;0.9069482629949396;8;0.0;0.8
GRCCYP;POLEUR;5.0;0.9037036895751953;10;0.0;0.8
GRCCYP;CHNPAK;5.0;0.8222222328186035;10;0.0;0.8
GRCCYP;PAKCHN;5.0;0.8696296374003092;10;0.0;0.8
GRCCYP;ALBMKD;3.0;0.9199999690055847;8;0.0;0.8
KHMCHN;AUSFRA;3.0;0.845806522802873;8;0.0;0.8
KHMCHN;MDARUS;3.0;0.8303871750831604;8;0.0;0.8
KHMCHN;RUSAFG;4.0;0.905689571584974;10;0.0;0.8
KHMCHN;USAQAT;3.0;0.9302111972462047;8;0.0;0.8
TWNUSA;USADNK;3.0;0.8774999916553498;8;0.0;0.8
CUBVEN;USAQAT;4.0;0.872053861618042;8;0.0;0.8
LBNUSA;PSEUSA;5.0;0.9345238208770752;12;1.0;0.8
EGYSDN;USATWN;5.0;0.874814796447754;10;0.0;0.8
CHEUSA;AFRCHN;5.0;0.8598291277885437;12;0.0;0.8
CHEEUR;ARMRUS;3.0;0.9069482629949396;8;0.0;0.8
CHEEUR;FRAUKR;3.0;0.8766452182422985;8;0.0;0.8
EURCHN;CHNIRN;4.0;0.910714328289032;12;1.0;0.8
EURDEU;CHNIRN;4.0;0.8869047164916992;12;1.0;0.8
EURUKR;CHNDEU;3.0;0.9298735372722149;13;1.0;0.8
EURAFR;USAARM;3.0;0.9286653399467468;10;0.0;0.8
FRACHN;CHNPAK;4.0;0.9317460060119629;13;0.0;0.8
FRACHN;DEUCHN;2.0;0.9408465385437011;13;0.0;0.8
FRACHN;PAKCHN;3.0;0.9644444942474365;12;0.0;0.8
FRAUKR;CHNDEU;4.0;0.8744588494300842;10;0.0;0.8
FRAUKR;CANMEX;4.0;0.8923932995115008;10;0.0;0.8
FRAUKR;DEUUKR;4.0;0.8744588494300842;10;0.0;0.8
FRAUKR;USAQAT;3.0;0.9302111972462047;8;0.0;0.8
FRAUKR;CHEEUR;3.0;0.8766452182422985;8;0.0;0.8
EURGRC;USAARM;3.0;0.867521345615387;10;0.0;0.8
ARGBRA;USAQAT;3.0;0.9201101606542413;8;0.0;0.8
ARGBRA;USAARG;4.0;0.84112548828125;10;0.0;0.8
ARGBRA;AFRGBR;4.0;0.9282621996743339;10;0.0;0.8
FRAITA;BLRUKR;4.0;0.8710079304873943;12;1.0;0.8
EURESP;CHNDEU;6.0;0.8690476417541504;12;1.0;0.8
EURESP;DEUUKR;6.0;0.8690476417541504;12;1.0;0.8
VENRUS;ARMRUS;3.0;0.7887205481529236;8;0.0;0.8
EURIRL;CANMEX;4.0;0.8638218470982143;10;0.0;0.8
EURNLD;MDARUS;4.0;0.8303871750831604;8;0.0;0.8
